"Worm Data","Bending Angle - Mid-Point (degrees)"
"Sequence","9-Oct-25.avi"

,,"Track"
"Frame","Time","1 ","2 ","3 ","4 ","5 ","6 ","7 "
20582,686.0333333333333,-2.527222835079347,22.99549966146775
20735,691.1333333333333,,41.36420956778742,5.57766423131537
20736,691.1666666666666,,31.27193898158706,5.5776642313146825
20737,691.2,,27.670949395073436,5.57766423131537
20738,691.2333333333333,,16.162751530026146,5.5776642313146825
20739,691.2666666666667,,8.011180598676725,5.57766423131537
20740,691.3,,1.8745656219095024,5.57766423131537
20741,691.3333333333334,,-14.925405333592071,5.5776642313146825
20742,691.3666666666667,,-28.051894674576435,1.7443972732847361
20743,691.4,,-33.022221161149105,2.5421823927904366
20744,691.4333333333333,,-38.256717446583686,2.5729355661905102
20745,691.4666666666667,,-36.629616341557124,5.988854180558219
20746,691.5,,-30.04186449890917,5.860978560842903
20747,691.5333333333333,,-28.930428609375216,5.8609785608435905
20748,691.5666666666666,,-23.04924668872264,5.860978560842903
20749,691.6,,-15.43204225073046,5.8609785608435905
20750,691.6333333333333,,-6.332976394138235,5.9878321993166015
20751,691.6666666666666,,0.37391908241272925,6.142113813004116
20752,691.7,,14.388518737859808,2.8749155703917677
20753,691.7333333333333,,24.728415634625367,4.460492328015406
20754,691.7666666666667,,37.119044692784655,4.460492328015152
20755,691.8,,48.246404575023504,4.504852803885047
20756,691.8333333333334,,44.22602771528225,4.290623618243153
20757,691.8666666666667,,59.35914424904807,4.290623618243101
20758,691.9,,57.33411463797793,4.290623618243153
20759,691.9333333333333,,58.21165327794429,4.290623618243101
20760,691.9666666666667,,57.197346946856165,4.011638957826915
20761,692,,53.77158249882737,4.3647266001458584
20762,692.0333333333333,,49.56657487369141,1.0906227874889283
20763,692.0666666666666,,40.424070923739215,4.364726600146215
20764,692.1,,34.29212993272604,4.504852803884691
20765,692.1333333333333,,25.315090860762318,4.504852803885047
20766,692.1666666666666,,14.5457590872347,4.504852803885047
20767,692.2,,2.6394321209877245,4.504852803884691
20768,692.2333333333333,,-18.84425020775686,4.504852803885047
20769,692.2666666666667,,-21.23901451665479,4.504852803884691
20770,692.3,,-34.562881385747076,4.504852803885047
20771,692.3333333333334,,-34.64528611594369,4.504852803885047
20772,692.3666666666667,,-59.10171267368524,0.5663161839187841
20773,692.4,,-73.64912888092432,4.504852803885047
20774,692.4333333333333,,-74.67935422839832,4.504852803884691
20775,692.4666666666667,,-88.79896031160598,4.364726600146215
20776,692.5,,-99.13941387467023,4.3647266001458584
20777,692.5333333333333,,-128.67112351010795,5.143816290330513
20778,692.5666666666666,,-127.38139442820022,5.143816290329368
20779,692.6,,-127.59544749436314,4.364726600146215
20780,692.6333333333333,,-128.26726095881418,4.3647266001458584
20781,692.6666666666666,,-128.02440079641627,4.364726600146215
20782,692.7,,-126.33660853824921,1.090622787525721
20783,692.7333333333333,,-130.15621513687168,5.430929013285566
20784,692.7666666666667,,-111.07410334274037,5.4309290132844215
20785,692.8,,-99.95029076503563,5.430929013285566
20786,692.8333333333334,,-84.19833529832967,5.4309290132844215
20787,692.8666666666667,,-69.93497846085289,5.430929013285566
20788,692.9,,-61.38369537398564,5.873887545831067
20789,692.9333333333333,,-44.01459131027987,5.873887545831322
20790,692.9666666666667,,-15.275119804015949,5.873887545831067
20791,693,,-9.963178238454553,4.766328837162141
20792,693.0333333333333,,-4.862910605791765,1.2319762691035028
20793,693.0666666666666,,4.805721924755701,4.766328837162141
20794,693.1,,11.445445501757936,4.766328837162167
20795,693.1333333333333,,20.98773818032394,4.91593744170146
20796,693.1666666666666,,22.93312569980069,4.915937441701663
20797,693.2,,29.327346873436092,4.91593744170146
20798,693.2333333333333,,35.90798693824146,4.915937441701663
20799,693.2666666666667,,45.40816595667809,5.933212981088677
20800,693.3,,48.02636839350189,5.933212981088677
20801,693.3333333333334,,51.037545119014034,5.933212981088677
20802,693.3666666666667,,54.08332335977868,1.000169281370107
20803,693.4,,44.370865892384835,6.570712011147815
20804,693.4333333333333,,22.23711437769046,6.570712011148298
20805,693.4666666666667,,13.05577734354093,6.570712011147815
20806,693.5,,6.128221770965126,6.570712011148298
20807,693.5333333333333,,-9.683316450835203,6.570712011147815
20808,693.5666666666666,,-15.218205765411335,6.570712011148298
20809,693.6,,-34.84772444337417,6.570712011147815
20810,693.6333333333333,,-40.41771757910534,6.570712011148298
20811,693.6666666666666,,-57.7194746838169,6.570712011147815
20812,693.7,,-62.38257728736269,2.1759754884851925
20813,693.7333333333333,,-77.15053182561235,6.570712011148298
20814,693.7666666666667,,-83.61814033063749,6.570712011147815
20815,693.8,,-92.53124789540828,6.570712011148298
20816,693.8333333333334,,-104.5683864729302,6.570712011147815
20817,693.8666666666667,,-111.8914822668073,6.570712011148298
20818,693.9,,-108.58743135525148,6.570712011147815
20819,693.9333333333333,,-106.45770104405754,6.570712011148298
20820,693.9666666666667,,-71.33970127401476,6.570712011147815
20821,694,,-53.852786054473114,6.570712011148298
20822,694.0333333333333,,-20.2470137829958,2.17597548851682
20823,694.0666666666666,,-6.328907352090404,6.570712011147815
20824,694.1,,-2.4844877006931756,6.570712011148298
20825,694.1333333333333,,0.5981876215989004,6.570712011147815
20826,694.1666666666666,,2.4722173232090756,6.570712011148298
20827,694.2,,1.4893954233102105,6.570712011147815
20828,694.2333333333333,,1.070337530345478,6.570712011148298
20829,694.2666666666667,,0.4957333578622655,6.570712011147815
20830,694.3,,-2.699813104308363,6.570712011148298
20831,694.3333333333334,,-8.52116827631364,6.570712011147815
20832,694.3666666666667,,-23.87673074591466,2.1759754884851925
20833,694.4,,-37.85143076325682,6.570712011148298
20834,694.4333333333333,,-52.32147038547431,6.570712011147815
20835,694.4666666666667,,-69.27558075372114,5.8732183260167
20836,694.5,,-88.16331880944622,5.873218326017388
20837,694.5333333333333,,-96.28052440644292,5.8732183260167
20838,694.5666666666666,,-93.90229383792644,5.873218326017388
20839,694.6,,-123.72767614179892,5.8732183260167
20840,694.6333333333333,,-128.59639384659698,6.635830739723637
20841,694.6666666666666,,-131.42598536524432,6.635830739723307
20842,694.7,,-131.4242491931026,1.3808735742532277
20843,694.7333333333333,,-133.33284911683342,5.8732183260167
20844,694.7666666666667,,-131.87045142710843,5.873218326017388
20845,694.8,,-99.36999193202601,5.8732183260167
20846,694.8333333333334,,-79.93947592580899,5.873218326017388
20847,694.8666666666667,,-69.04240309575952,5.8732183260167
20848,694.9,,-20.547703436750577,5.873218326017388
20849,694.9333333333333,,-7.327887290770075,5.8732183260167
20850,694.9666666666667,,6.474158484060031,5.873218326017388
20851,695,,17.581681140498635,5.8732183260167
20852,695.0333333333333,,22.636473928230085,2.954485501560493
20853,695.0666666666666,,29.442629509865707,1.4522751772435605
20854,695.1,,33.06766593584795,5.8732183260167
20855,695.1333333333333,,33.10494640255278,2.261541674524939
20856,695.1666666666666,,35.9658535781625,2.2941180904441465
20857,695.2,,47.134539655288776,1.7795813918473546
20858,695.2333333333333,,51.07230359246743,2.393189360020567
20859,695.2666666666667,,60.6029833707606,2.7088995422143056
20860,695.3,,62.502096545070586,1.8172183131148532
20861,695.3333333333334,,66.67750944020645,2.372883782173287
20862,695.3666666666667,,53.121799135435964,1.8043051138059119
20863,695.4,,51.48505302691539,2.0014186931771745
20864,695.4333333333333,,43.96137531410364,1.865661125854224
20865,695.4666666666667,,27.070513905623876,1.8284682095516729
20866,695.5,,17.41216331688157,2.0485001287970954
20867,695.5333333333333,,8.046923349445265,2.574474622673298
20868,695.5666666666666,,1.17937614145263,2.2538020248864514
20869,695.6,,-8.719555134572573,2.4632069712956834
20870,695.6333333333333,,-11.576494613306469,1.947930252748697
20871,695.6666666666666,,-19.641442650490905,1.7791553427865556
20872,695.7,,-36.292040798576004,1.7104048796883902
20873,695.7333333333333,,-39.154216423052475,1.7751650824795784
20874,695.7666666666667,,-50.11094094680789,1.6009964332031994
20875,695.8,,-89.2185823816893,2.244060115479847
20876,695.8333333333334,,-74.58340505263065,1.835418431392207
20877,695.8666666666667,,-44.84128150604905,1.6364062225430944
20878,695.9,,-49.27119091097342,1.5759159932288167
20879,695.9333333333333,,-112.6598834709208,2.1144477778645174
20880,695.9666666666667,,-123.39310186842658,1.677568666624619
20881,696,,-121.63626728017135,2.0507195924379715
20882,696.0333333333333,,-129.36977170105934,2.5778028326715625
20883,696.0666666666666,,-130.34050411965472,2.3109150609745823
20884,696.1,,-134.89318414866878,1.765609909988968
20885,696.1333333333333,,-138.6692812428109,1.67232360835281
20886,696.1666666666666,,-136.44536761479677,2.100028058931691
20887,696.2,,-140.03511248036517,1.8468644238516636
20888,696.2333333333333,,-135.05913675678326,1.6253774719812535
20889,696.2666666666667,,-112.44883331800575,2.2109395621161103
20890,696.3,,-82.0685216611641,1.5753959162466762
20891,696.3333333333334,,-67.42170444731086,1.6286975833500021
20892,696.3666666666667,,-58.218214885124816,2.0491102377809844
20893,696.4,,-36.09248153157399,1.7955632176311123
20894,696.4333333333333,,-31.916215873626072,2.2971716067484587
20895,696.4666666666667,,-23.118402067664864,1.9804190943071955
20896,696.5,,-19.38854793934684,1.6191716400252394
20897,696.5333333333333,,-10.75216979648176,2.4947998581800825
20898,696.5666666666666,,-6.218972511446393,1.7043778131262104
20899,696.6,,1.6870228797981954,1.640773156869643
20900,696.6333333333333,,27.100364285884243,1.978620111434112
20901,696.6666666666666,,30.78840960630113,1.6724863948218525
20902,696.7,,36.55958551319236,1.7642245018430105
20903,696.7333333333333,,43.88195579598512,1.7594443715906756
20904,696.7666666666667,,52.00147383777176,2.3674360333598674
20905,696.8,,66.83429466392984,1.8313814547164018
20906,696.8333333333334,,65.72171427668715,1.8690094718364447
20907,696.8666666666667,,76.87434474746523,2.1625073293514343
20908,696.9,,72.65534586370336,1.7751342693234051
20909,696.9333333333333,,48.68139196268485,1.8451530741988125
20910,696.9666666666667,,61.468236348684336,1.697891700771185
20911,697,,55.64388361112418,1.9762432079083407
20912,697.0333333333333,,51.27507599590566,1.8157058507358905
20913,697.0666666666666,,45.53227367125913,2.1056560131523283
20914,697.1,,32.407426155205485,1.7019510583555728
20915,697.1333333333333,,27.08632600387587,1.7834804885943802
20916,697.1666666666666,,11.308370290206405,2.327533128438407
20917,697.2,,-0.23749897196708145,2.223784327748188
20918,697.2333333333333,,-13.577787530431038,1.5307107540513656
20919,697.2666666666667,,-39.272809785595356,1.9177868336754498
20920,697.3,,-41.466587145443874,1.825670575212976
20921,697.3333333333334,,-69.27162515117558,2.340876769808186
20922,697.3666666666667,,-73.71377707711937,1.7812629685563235
20923,697.4,,-92.712933429106,2.2596768454718443
20924,697.4333333333333,,-96.87922303334413,1.9267911401353077
20925,697.4666666666667,,-117.15769940563712,1.6306562002207268
20926,697.5,,-112.85066130407256,2.0750937571118433
20927,697.5333333333333,,-133.62360108221228,1.5898937507033075
20928,697.5666666666666,,-142.40169353646368,2.093259955060736
20929,697.6,,-145.79691627108033,1.6549420768665515
20930,697.6333333333333,,-147.81865711760747,0.9668936107970504
20931,697.6666666666666,,-153.33897811729457,1.3695267013683117
20932,697.7,,-153.56239665088864,1.0392341589340086
20933,697.7333333333333,,-152.1534464049534,0.8744133784326165
20934,697.7666666666667,,-166.16736777283873,0.9414867784743363
20935,697.8,,,1.395283775289506
20936,697.8333333333334,,,1.4510186372695157
20937,697.8666666666667,,,1.2368536777087744
20938,697.9,,,1.3464042269907666
20939,697.9333333333333,,,0.8861234532175255,166.6998907188019
20940,697.9666666666667,,,0.9500218916215848,154.86780182264525
20941,698,,,0.9106806126640267,153.48121395664126
20942,698.0333333333333,,,1.4395949825920507,138.59838917575985
20943,698.0666666666666,,,1.5636297334413085,,-126.62879965702032
20944,698.1,,,0.8010581602785442,,-117.61743075136177
20945,698.1333333333333,,,0.956033863560855,,-109.12670852127242
20946,698.1666666666666,,,1.0327429998775812,,-80.16637289097804
20947,698.2,,,1.2699925713275844,,-81.5074815155878
20948,698.2333333333333,,,1.1762136412235804,,-58.281183190664194
20949,698.2666666666667,,,0.8338593362770869,,-37.48289728518068
20950,698.3,,,0.7947822455594113,,-39.202532475539776
20951,698.3333333333334,,,1.0174676573796344,,-25.92874961151865
20952,698.3666666666667,,,1.1036879574184657,,-12.95767540922916
20953,698.4,,,1.8664828845365262,,1.0076061619763004
20954,698.4333333333333,,,1.0017856318436746,,5.314982638149377
20955,698.4666666666667,,,1.3391049289381567,,11.452289070736049
20956,698.5,,,0.7296206067383915,,19.502564060248407
20957,698.5333333333333,,,1.2596042503155929,,32.193694991565174
20958,698.5666666666666,,,0.9677242095383769,,32.54811677127312
20959,698.6,,,1.6963190215876178,,40.528027471303965
20960,698.6333333333333,,,0.7429621264118458,,41.79613984776245
20961,698.6666666666666,,,1.1757763252831581,,48.27744195444597
20962,698.7,,,1.007303602874915,,48.55095341447775
20963,698.7333333333333,,,1.3485470280122127,,50.11107817961909
20964,698.7666666666667,,,1.0564596843188374,,46.92080441280281
20965,698.8,,,0.8841909223832233,,40.430947920093665
20966,698.8333333333334,,,1.2882155779748625,,27.50135198040357
20967,698.8666666666667,,,0.8746979424481166,,14.025299241361537
20968,698.9,,,1.1759735181395927,,-2.0875933978676566
20969,698.9333333333333,,,0.7197689611237842,,-8.381609291521446
20970,698.9666666666667,,,1.4991221828878978,,-19.037699661237728
20971,699,,,0.9680269330885864,,-31.782097814835193
20972,699.0333333333333,,,1.7771860533140968,,-38.76211428964312
20973,699.0666666666666,,,0.9095479358371074,,-38.1187447370743
20974,699.1,,,0.5977221509755254,,-26.600282443641905
20975,699.1333333333333,,,1.0199684139334053,,-7.115044788364743
20976,699.1666666666666,,,0.5690055648731527,,-9.250953945164031
20977,699.2,,,0.8963045872071979,,17.551286461343555
20978,699.2333333333333,,,1.5957748017712576,,17.982315779302905
20979,699.2666666666667,,,0.6768882260170034,,26.528765931795675
20980,699.3,,,1.1357947012161185,,39.46164276405804
20981,699.3333333333334,,,0.3849265680600065,,46.59992346640031
20982,699.3666666666667,,,1.7925873949540976,,48.60687512853669
20983,699.4,,,0.6765545115025,,39.40004256053717
20984,699.4333333333333,,,0.32701504934636555,,33.94046652720622
20985,699.4666666666667,,,0.5934938590147013,,30.648378639708582
20986,699.5,,,1.6028435816420021,,26.449999351125978
20987,699.5333333333333,,,0.8834010500319925,,16.4214465014931
20988,699.5666666666666,,,1.0114301047499346,,1.9056362622073897
20989,699.6,,,0.5341117155071881,,-7.3725771361590935
20990,699.6333333333333,,,0.9500899804289453,,-18.46917908152721
20991,699.6666666666666,,,1.232355533339276,,-26.572354567786665
20992,699.7,,,0.6554631128830858,,-37.967416008599024
20993,699.7333333333333,,,0.8259881668638205,,-41.36785158329815
20994,699.7666666666667,,,0.5434968174535176,,-28.860158154010566
20995,699.8,,,0.6340786665681111,,-20.1150614333763
20996,699.8333333333334,,,1.6785392382139257,,-18.46967758103486
20997,699.8666666666667,,,0.6303703912934387,,-14.767159512055118
20998,699.9,,,0.9434933494394653,,-17.51035644682953
20999,699.9333333333333,,,0.7373617893238308,,-28.623896762101616
21000,699.9666666666667,,,0.9959798520382273,,-31.779801848786832
21001,700,,,1.1216204462334007,,-45.4297693902654
21002,700.0333333333333,,,0.8127066202025793,,-48.34463028156107
21003,700.0666666666666,,,5.085712954345417,,-58.5442536064715
21004,700.1,,,5.252166188872659,,-60.78663117292373
21005,700.1333333333333,,,5.252166188872888,,-66.12848166507622
21006,700.1666666666666,,,5.736432068525273,,-64.39525809990974
21007,700.2,,,6.1018995274906285,,-64.0303861396853
21008,700.2333333333333,,,6.101899527490399,,-56.32461879324601
21009,700.2666666666667,,,6.1018995274906285,,-50.710941237780666
21010,700.3,,,6.101899527490399,,-37.1616864615199
21011,700.3333333333334,,,6.1018995274906285,,-26.421250691725664
21012,700.3666666666667,,,0.8537572517902343,,-22.315882413364463
21013,700.4,,,5.882684842112994,,-17.742797698397492
21014,700.4333333333333,,,5.882684842112942,,-10.15957502328764
21015,700.4666666666667,,,5.882684842112994,,-1.902348169265591
21016,700.5,,,5.882684842112942,,14.108546959596708
21017,700.5333333333333,,,5.882684842112994,,42.280953399793965
21018,700.5666666666666,,,5.882684842112942,,27.5136243112324
21019,700.6,,,5.882684842112994,,41.22767911964904
21020,700.6333333333333,,,5.882684842112942,,49.34654006790741
21021,700.6666666666666,,,5.759129251497903,,57.592452903017204
21022,700.7,,,2.1240916551834155,,60.67596548519649
21023,700.7333333333333,,,6.139757337880615,,68.34301717167735
21024,700.7666666666667,,,6.610454346529184,,79.37739680270037
21025,700.8,,,6.610454346529413,,96.67866198211725
21026,700.8333333333334,,,6.610454346529184,,105.12053011624666
21027,700.8666666666667,,,6.000498819424443,,114.64272179310602
21028,700.9,,,6.00049881942368,,118.61200847672613
21029,700.9333333333333,,,6.000498819424443,,140.68718790292124
21030,700.9666666666667,,,6.00049881942368,,139.96713376186824
21031,701,,,6.000498819424443,,137.31563916139942
21032,701.0333333333333,,,2.6972359468811486,,142.6118421147609
21033,701.0666666666666,,,6.610454346529413,,144.64155829268
21034,701.1,,,6.610454346529184,,149.24327427038503
21035,701.1333333333333,,,6.610454346529413,,148.75537383653736
21036,701.1666666666666,,,6.952302980013755,,135.45689513722272
21037,701.2,,,6.952302980013399,,110.98351259466659
21038,701.2333333333333,,,6.948980597257554,,102.3878969497913
21039,701.2666666666667,,,6.863986482956616,,93.22676463806866
21040,701.3,,,6.863986482956387,,84.36843237849565
21041,701.3333333333334,,,6.94898059725791,,50.00020389255563
21042,701.3666666666667,,,2.6910258821255386,,30.71518536426427
21043,701.4,,,6.625999281529757,,22.483540413740318
21044,701.4333333333333,,,6.62599928152996,,24.225417121791544
21045,701.4666666666667,,,6.2904435040089055,,17.034029441031365
21046,701.5,,,6.290443504008167,,34.21303278771215
21047,701.5333333333333,,,6.2904435040089055,,35.292125261932654
21048,701.5666666666666,,,6.076719752888373,,50.503496405615984
21049,701.6,,,6.076719752888169,,67.89105390819266
21050,701.6333333333333,,,6.192536272102718,,63.986940148035686
21051,701.6666666666666,,,6.166321565918498,,92.34846580188304
21052,701.7,,,-1.792364249142264,,87.38892098289352
21053,701.7333333333333,,,6.287788040354067,,107.5043256033832
21054,701.7666666666667,,,6.287788040354042,,113.181854291115
21055,701.8,,,6.287788040354067,,125.70162858996268
21056,701.8333333333334,,,6.287788040354042,,127.32289946910564
21057,701.8666666666667,,,6.287788040354067,,132.19585436685836
21058,701.9,,,6.287788040354067,,140.79744261497257
21059,701.9333333333333,,,6.192536272103659,,146.72575275486753
21060,701.9666666666667,,,6.192536272102718,,162.5972158069744
21061,702,,,6.192536272103659,,163.86739112239272
21062,702.0333333333333,,,1.8053588792606596,,160.4355095602078
21063,702.0666666666666,,,6.192536272103659,,155.1837778245545
21064,702.1,,,6.192536272102718,,154.82410606071667
21065,702.1333333333333,,,6.192536272103659,,152.38992084994985
21066,702.1666666666666,,,6.192536272102718,,142.49015187187288
21067,702.2,,,6.192536272103659,,136.54940927129405
21068,702.2333333333333,,,6.192536272102718,,124.57637862590379
21069,702.2666666666667,,,6.192536272103659,,120.96996762032319
21070,702.3,,,6.192536272103659,,107.51362501974523
21071,702.3333333333334,,,6.192536272102718,,104.79170497358817
21072,702.3666666666667,,,1.8053588792304571,,101.97064209221274
21073,702.4,,,6.192536272103659,,98.7665418026919
21074,702.4333333333333,,,6.192536272102718,,95.17396999360139
21075,702.4666666666667,,,6.192536272103659,,96.99855672231588
